72,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
73,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0002873|,|normal phenotype|,|NULL|
74,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005389|,|reproductive system phenotype|,|NULL|
75,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005391|,|vision/eye phenotype|,|NULL|
76,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005381|,|digestive/alimentary phenotype|,|NULL|
77,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005377|,|hearing/vestibular/ear phenotype|,|NULL|
78,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005367|,|renal/urinary system phenotype|,|NULL|
79,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005390|,|skeleton phenotype|,|NULL|
80,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005387|,|immune system phenotype|,|NULL|
81,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
82,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005370|,|liver/biliary system phenotype|,|NULL|
83,|NCOA3|,|Ncoa3|,|MGI:1276535|,|MP:0005380|,|embryo phenotype|,|NULL|
84,|REST|,|Rest|,|MGI:104897|,|MP:0011100|,|preweaning lethality, complete penetrance|,|death of all organisms of a given genotype in a population between fertilization and weaning age (Mus: approximately 3-4 weeks of age)|
85,|REST|,|Rest|,|MGI:104897|,|MP:0010574|,|aorta dilation|,|the luminal space of the aorta is increased in volume or area, usually with an increase of contained fluid|
86,|REST|,|Rest|,|MGI:104897|,|MP:0005333|,|decreased heart rate|,|fewer than average resting heart beats per minute, usually measured by the number of times the heart ventricles contract per unit of time, usually per minute|
87,|REST|,|Rest|,|MGI:104897|,|MP:0011968|,|decreased threshold for auditory brainstem response|,|reduction in the value at which one or more sound frequencies or broadband clicks first elicits a recordable response generated by electrical activity of neurons in the ascending auditory system|
88,|REST|,|Rest|,|MGI:104897|,|MP:0010506|,|prolonged RR interval|,|increase in the length of the interval between an R wave and the next R wave; the RR interval is the inverse of the heart rate|
89,|REST|,|Rest|,|MGI:104897|,|MP:0005384|,|cellular phenotype|,|NULL|
90,|REST|,|Rest|,|MGI:104897|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
91,|REST|,|Rest|,|MGI:104897|,|MP:0005389|,|reproductive system phenotype|,|NULL|
92,|REST|,|Rest|,|MGI:104897|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
93,|REST|,|Rest|,|MGI:104897|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
94,|REST|,|Rest|,|MGI:104897|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
95,|REST|,|Rest|,|MGI:104897|,|MP:0005391|,|vision/eye phenotype|,|NULL|
96,|REST|,|Rest|,|MGI:104897|,|MP:0005371|,|limbs/digits/tail phenotype|,|NULL|
97,|REST|,|Rest|,|MGI:104897|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
98,|REST|,|Rest|,|MGI:104897|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
99,|REST|,|Rest|,|MGI:104897|,|MP:0005380|,|embryo phenotype|,|NULL|
100,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0011100|,|preweaning lethality, complete penetrance|,|death of all organisms of a given genotype in a population between fertilization and weaning age (Mus: approximately 3-4 weeks of age)|
101,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0005553|,|increased circulating creatinine level|,|greater than the normal blood concentration of this product of creatine catabolism; abnormal levels indicative of renal dysfunction|
102,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
103,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
104,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0005384|,|cellular phenotype|,|NULL|
105,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
106,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
107,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0005369|,|muscle phenotype|,|NULL|
108,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
109,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0005388|,|respiratory system phenotype|,|NULL|
110,|LMNB2|,|Lmnb2|,|MGI:96796|,|MP:0005380|,|embryo phenotype|,|NULL|
111,|MED1|,|Med1|,|MGI:1100846|,|MP:0011100|,|preweaning lethality, complete penetrance|,|death of all organisms of a given genotype in a population between fertilization and weaning age (Mus: approximately 3-4 weeks of age)|
112,|MED1|,|Med1|,|MGI:1100846|,|MP:0004906|,|enlarged uterus|,|increased size of the female muscular organ of gestation|
113,|MED1|,|Med1|,|MGI:1100846|,|MP:0003717|,|pallor|,|an unnatural paleness to the skin, generally attributable to anemia|
114,|MED1|,|Med1|,|MGI:1100846|,|MP:0013292|,|embryonic lethality prior to organogenesis|,|death prior to the completion of embryo turning (Mus: E9-9.5)|
115,|MED1|,|Med1|,|MGI:1100846|,|MP:0013293|,|embryonic lethality prior to tooth bud stage|,|death prior to the appearance of tooth buds (Mus: E12-E12.5)|
116,|MED1|,|Med1|,|MGI:1100846|,|MP:0009709|,|hydrometra|,|an accumulation in the uterine lumen of normal secretions that ordinarily drain from the body but are retained when the cervix or vagina is significantly or completely closed|
117,|MED1|,|Med1|,|MGI:1100846|,|MP:0001697|,|abnormal embryo size|,|any anomaly in the proportions of embryo compared to littermates (sensu Mus: up to E14, or the completion of organogenesis)|
118,|MED1|,|Med1|,|MGI:1100846|,|MP:0001722|,|pale yolk sac|,|bloodless yolk sac|
119,|MED1|,|Med1|,|MGI:1100846|,|MP:0004258|,|abnormal placenta size|,|anomaly in the size or shape of the organ of metabolic interchange between fetus and mother|
120,|MED1|,|Med1|,|MGI:1100846|,|MP:0000274|,|enlarged heart|,|increase over normal size of the heart|
121,|MED1|,|Med1|,|MGI:1100846|,|MP:0003984|,|embryonic growth retardation|,|slow or limited development during the embryonic period (sensu Mus: up to E14, or the completion of organogenesis)|
122,|MED1|,|Med1|,|MGI:1100846|,|MP:0003720|,|abnormal neural tube closure|,|any anomaly in the last step in the formation of the neural tube, where the paired neural folds are brought together and fuse at the dorsal midline|
123,|MED1|,|Med1|,|MGI:1100846|,|MP:0001102|,|small superior vagus ganglion|,|reduced size of the upper ganglion of the vagus nerve located at the jugular foramen|
124,|MED1|,|Med1|,|MGI:1100846|,|MP:0000266|,|abnormal heart morphology|,|any structural anomaly of the hollow, muscular organ that maintains the circulation of the blood|
125,|MED1|,|Med1|,|MGI:1100846|,|MP:0003232|,|abnormal forebrain development|,|anomaly in the formation or patterning of the anterior of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes especially the cerebral hemispheres, the thalamus, and the hypothalamus and especially in higher vertebrates is the main control center for sensory and associative information processing, visceral functions, and voluntary motor functions)|
126,|MED1|,|Med1|,|MGI:1100846|,|MP:0002092|,|abnormal eye morphology|,|any structural anomaly of the spheroid organ and optic nerve that serves to detect light|
127,|MED1|,|Med1|,|MGI:1100846|,|MP:0005391|,|vision/eye phenotype|,|NULL|
128,|MED1|,|Med1|,|MGI:1100846|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
129,|MED1|,|Med1|,|MGI:1100846|,|MP:0005371|,|limbs/digits/tail phenotype|,|NULL|
130,|MED1|,|Med1|,|MGI:1100846|,|MP:0001186|,|pigmentation phenotype|,|NULL|
131,|MED1|,|Med1|,|MGI:1100846|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
132,|MED1|,|Med1|,|MGI:1100846|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
133,|MED1|,|Med1|,|MGI:1100846|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
134,|MED1|,|Med1|,|MGI:1100846|,|MP:0005388|,|respiratory system phenotype|,|NULL|
135,|MED1|,|Med1|,|MGI:1100846|,|MP:0005370|,|liver/biliary system phenotype|,|NULL|
136,|MED1|,|Med1|,|MGI:1100846|,|MP:0005380|,|embryo phenotype|,|NULL|
137,|MED1|,|Med1|,|MGI:1100846|,|MP:0005384|,|cellular phenotype|,|NULL|
138,|MED1|,|Med1|,|MGI:1100846|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
139,|MED1|,|Med1|,|MGI:1100846|,|MP:0005369|,|muscle phenotype|,|NULL|
140,|MED1|,|Med1|,|MGI:1100846|,|MP:0005379|,|endocrine/exocrine gland phenotype|,|NULL|
141,|MED1|,|Med1|,|MGI:1100846|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
142,|MED1|,|Med1|,|MGI:1100846|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
143,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0011100|,|preweaning lethality, complete penetrance|,|death of all organisms of a given genotype in a population between fertilization and weaning age (Mus: approximately 3-4 weeks of age)|
144,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0002607|,|decreased basophil cell number|,|lower than average number of basophils as measured by the percent of the total number of leukocytes|
145,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0001914|,|hemorrhage|,|loss of blood from the vascular compartment to the exterior or into nonvascular body space as a result of rupture or severance of the blood vessels|
146,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0002109|,|abnormal limb morphology|,|any structural anomaly of the projecting paired appendages of an animal trunk, used in particular for movement and grasping; usually denotes the arm and/or legs in mammalian species|
147,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0002757|,|decreased vertical activity|,|lesser than average time spent jumping or rearing|
148,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0001785|,|edema|,|an accumulation of an excessive amount of watery fluid in cells or intercellular tissues|
149,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0002111|,|abnormal tail morphology|,|any structural anomaly of the flexible elongated appendage located at the caudal end of the torso in many species; it is usually continuous with the vertebral column|
150,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0001575|,|cyanosis|,|a dark bluish or purple skin discoloration resulting from deficient oxygenation of the blood|
151,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005388|,|respiratory system phenotype|,|NULL|
152,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005012|,|decreased eosinophil cell number|,|fewer than normal eosinophil numbers|
153,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
154,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
155,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005379|,|endocrine/exocrine gland phenotype|,|NULL|
156,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005369|,|muscle phenotype|,|NULL|
157,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005382|,|craniofacial phenotype|,|NULL|
158,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
159,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005384|,|cellular phenotype|,|NULL|
160,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005390|,|skeleton phenotype|,|NULL|
161,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005367|,|renal/urinary system phenotype|,|NULL|
162,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005380|,|embryo phenotype|,|NULL|
163,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
164,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
165,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
166,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005389|,|reproductive system phenotype|,|NULL|
167,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0002873|,|normal phenotype|,|NULL|
168,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
169,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005381|,|digestive/alimentary phenotype|,|NULL|
170,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005371|,|limbs/digits/tail phenotype|,|NULL|
171,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
172,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005391|,|vision/eye phenotype|,|NULL|
173,|PSEN1|,|Psen1|,|MGI:1202717|,|MP:0005387|,|immune system phenotype|,|NULL|
174,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0011100|,|preweaning lethality, complete penetrance|,|death of all organisms of a given genotype in a population between fertilization and weaning age (Mus: approximately 3-4 weeks of age)|
175,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0002067|,|abnormal sensory capabilities/reflexes/nociception|,|inability or altered ability to respond to a sensory stimulus|
176,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005012|,|decreased eosinophil cell number|,|fewer than normal eosinophil numbers|
177,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0008935|,|decreased mean platelet volume|,|reduced average content of platelet cells over normal|
178,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0002966|,|decreased circulating alkaline phosphatase level|,|reduced concentration in the blood of the enzyme which hydrolyzes orthophosphoric monoesters|
179,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0009142|,|decreased prepulse inhibition|,|decrease in the ability of a relatively mild stimulus to suppress the response to a strong, startle-eliciting stimulus|
180,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0002006|,|neoplasm|,|NULL|
181,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
182,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
183,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
184,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005389|,|reproductive system phenotype|,|NULL|
185,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
186,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005388|,|respiratory system phenotype|,|NULL|
187,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005380|,|embryo phenotype|,|NULL|
188,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005390|,|skeleton phenotype|,|NULL|
189,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005367|,|renal/urinary system phenotype|,|NULL|
190,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005387|,|immune system phenotype|,|NULL|
191,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005381|,|digestive/alimentary phenotype|,|NULL|
192,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0005369|,|muscle phenotype|,|NULL|
193,|ATP2A2|,|Atp2a2|,|MGI:88110|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
